"Assemblage","Diversity","Observed","Estimator","s.e.","LCL","UCL","completeness","year","period","site","specimen","color_p","color_s","type","plate","quant_reading","period_num","site_num","j","Periodo","Sitio","n_plants"
"GBP23061005M_16S_B96","Shannon diversity",2.35335393833983,2.35878435548875,0.0179612962834829,2.32358086165747,2.39398784932003,0.997697789907631,23,"p06","s10","05M","#FDE725FF","#DD513AFF","sample","B96",10789,6,10,"6 10",6,10,28
"GBP23061005M_16S_B96","Simpson diversity",2.11953436014849,2.11979711321589,0.00974779751455375,2.10069178115878,2.13890244527301,0.999876048011496,23,"p06","s10","05M","#FDE725FF","#DD513AFF","sample","B96",10789,6,10,"6 10",6,10,28
"GBP23061201M_16S_B48","Species richness",35,66.9983255716603,33.0068228515172,35,131.690509604728,0.522401115272121,23,"p06","s12","01M","#FDE725FF","#F8850FFF","sample","B48",22741,6,12,"6 12",6,12,27
"GBP23061201M_16S_B48","Shannon diversity",3.92000219633902,3.92683877400614,0.0254662273681103,3.87692588554254,3.97675166246975,0.998259012386152,23,"p06","s12","01M","#FDE725FF","#F8850FFF","sample","B48",22741,6,12,"6 12",6,12,27
"GBP23061201M_16S_B48","Simpson diversity",3.17822054213626,3.17858284744515,0.0206861923291347,3.13803865550278,3.21912703938752,0.999886016716797,23,"p06","s12","01M","#FDE725FF","#F8850FFF","sample","B48",22741,6,12,"6 12",6,12,27
"GBP23061202M_16S_B96","Species richness",91,139.891345678249,20.501773152361,99.7086086804113,180.074082676087,0.650504858315543,23,"p06","s12","02M","#FDE725FF","#F8850FFF","sample","B96",34853,6,12,"6 12",6,12,27
"GBP23061202M_16S_B96","Shannon diversity",3.63525287602866,3.6437307826935,0.0256099634247764,3.59353617673555,3.69392538865145,0.997673289501763,23,"p06","s12","02M","#FDE725FF","#F8850FFF","sample","B96",34853,6,12,"6 12",6,12,27
"GBP23061202M_16S_B96","Simpson diversity",2.65503109888057,2.6551669502385,0.0162981931135382,2.62322307872288,2.68711082175411,0.999948835097575,23,"p06","s12","02M","#FDE725FF","#F8850FFF","sample","B96",34853,6,12,"6 12",6,12,27
"GBP23061301M_16S_B96","Species richness",56,81.5992583794432,34.0880204135416,56,148.410550694251,0.686280747057718,23,"p06","s13","01M","#FDE725FF","#FCA50AFF","sample","B96",38791,6,13,"6 13",6,13,38
"GBP23061301M_16S_B96","Shannon diversity",5.08340774787487,5.08960633342764,0.0323393805997184,5.02622231216986,5.15299035468542,0.998782109038168,23,"p06","s13","01M","#FDE725FF","#FCA50AFF","sample","B96",38791,6,13,"6 13",6,13,38
"GBP23061301M_16S_B96","Simpson diversity",4.05826416670895,4.05862375717198,0.0177384368905013,4.02385705972456,4.0933904546194,0.999911400887459,23,"p06","s13","01M","#FDE725FF","#FCA50AFF","sample","B96",38791,6,13,"6 13",6,13,38
"GBP23061303M_16S_B48","Species richness",65,118.998844845659,44.5439941590213,65,206.303469124903,0.546223789687244,23,"p06","s13","03M","#FDE725FF","#FCA50AFF","sample","B48",55056,6,13,"6 13",6,13,38
"GBP23061303M_16S_B48","Shannon diversity",5.1954717347116,5.2015560260142,0.0223135616973794,5.15782224872052,5.24528980330787,0.998830293998148,23,"p06","s13","03M","#FDE725FF","#FCA50AFF","sample","B48",55056,6,13,"6 13",6,13,38
"GBP23061303M_16S_B48","Simpson diversity",3.90949397558978,3.90973731955884,0.0159569127081588,3.8784623453464,3.94101229377128,0.999937759509355,23,"p06","s13","03M","#FDE725FF","#FCA50AFF","sample","B48",55056,6,13,"6 13",6,13,38
"GBP23061304M_16S_B96","Species richness",51,87.0989336562888,30.9275333211284,51,147.715785096363,0.585541037749751,23,"p06","s13","04M","#FDE725FF","#FCA50AFF","sample","B96",38576,6,13,"6 13",6,13,38
"GBP23061304M_16S_B96","Shannon diversity",3.58111572530232,3.58576555744429,0.0175142311193413,3.55143829523347,3.62009281965511,0.99870325260604,23,"p06","s13","04M","#FDE725FF","#FCA50AFF","sample","B96",38576,6,13,"6 13",6,13,38
"GBP23061304M_16S_B96","Simpson diversity",2.900920427605,2.90108332981643,0.0113964299733671,2.8787467375163,2.92341992211657,0.999943847799971,23,"p06","s13","04M","#FDE725FF","#FCA50AFF","sample","B96",38576,6,13,"6 13",6,13,38
"GBP23061305M_16S_B96","Species richness",36,66.2490417207844,27.8654685520397,36,120.864356495116,0.543404086533461,23,"p06","s13","05M","#FDE725FF","#FCA50AFF","sample","B96",36131,6,13,"6 13",6,13,38
"GBP23061305M_16S_B96","Shannon diversity",3.29924435938854,3.30246200715887,0.0166825466516715,3.26976481655118,3.33515919776655,0.999025682123412,23,"p06","s13","05M","#FDE725FF","#FCA50AFF","sample","B96",36131,6,13,"6 13",6,13,38
"GBP23061305M_16S_B96","Simpson diversity",2.57862304161604,2.57875200560687,0.0131664178274492,2.55294630085967,2.60455771035408,0.999949989766155,23,"p06","s13","05M","#FDE725FF","#FCA50AFF","sample","B96",36131,6,13,"6 13",6,13,38
"GBP23061401M_16S_B96","Species richness",39,52.998773006135,13.0365574083624,39,78.549956008914,0.735866092512849,23,"p06","s14","01M","#FDE725FF","#FAC62DFF","sample","B96",14355,6,14,"6 14",6,14,21
"GBP23061401M_16S_B96","Shannon diversity",4.45852894443276,4.46983284963602,0.0359911931432251,4.39929140731467,4.54037429195736,0.997471067580484,23,"p06","s14","01M","#FDE725FF","#FAC62DFF","sample","B96",14355,6,14,"6 14",6,14,21
"GBP23061401M_16S_B96","Simpson diversity",3.59185046648111,3.59266663395337,0.0263329806949206,3.54105494018574,3.644278327721,0.999772824045364,23,"p06","s14","01M","#FDE725FF","#FAC62DFF","sample","B96",14355,6,14,"6 14",6,14,21
"GBP23061402M_16S_B96","Species richness",24,59.998123534011,27.0762506587236,24,113.066599661488,0.400012510164509,23,"p06","s14","02M","#FDE725FF","#FAC62DFF","sample","B96",21807,6,14,"6 14",6,14,21
"GBP23061402M_16S_B96","Shannon diversity",3.4686250942596,3.47304161622301,0.0200431457826634,3.4337577723521,3.51232546009391,0.998728341767408,23,"p06","s14","02M","#FDE725FF","#FAC62DFF","sample","B96",21807,6,14,"6 14",6,14,21
"GBP23061402M_16S_B96","Simpson diversity",2.84407699560428,2.84435041101087,0.0154243943735737,2.81411915355533,2.87458166846642,0.999903874218333,23,"p06","s14","02M","#FDE725FF","#FAC62DFF","sample","B96",21807,6,14,"6 14",6,14,21
"GBP23061404M_16S_B96","Species richness",40,56.8995544658863,12.4057203069852,40,81.2143194698545,0.702993202239952,23,"p06","s14","04M","#FDE725FF","#FAC62DFF","sample","B96",42417,6,14,"6 14",6,14,21
"GBP23061404M_16S_B96","Shannon diversity",4.04785671802961,4.05107177370411,0.0144510689765174,4.02274819897203,4.07939534843619,0.999206369115607,23,"p06","s14","04M","#FDE725FF","#FAC62DFF","sample","B96",42417,6,14,"6 14",6,14,21
"GBP23061404M_16S_B96","Simpson diversity",3.67669160228728,3.67695107512123,0.0135580803556431,3.65037772592467,3.70352442431779,0.999929432611788,23,"p06","s14","04M","#FDE725FF","#FAC62DFF","sample","B96",42417,6,14,"6 14",6,14,21
"GBP23061405M_16S_B48","Species richness",43,91.998318635693,41.3503992971193,43,173.043612004397,0.467399846406727,23,"p06","s14","05M","#FDE725FF","#FAC62DFF","sample","B48",32315,6,14,"6 14",6,14,21
"GBP23061405M_16S_B48","Shannon diversity",5.56245466581543,5.5700985771165,0.0248103126506101,5.52147125787613,5.61872589635688,0.998627688326294,23,"p06","s14","05M","#FDE725FF","#FAC62DFF","sample","B48",32315,6,14,"6 14",6,14,21
"GBP23061405M_16S_B48","Simpson diversity",4.92031926182076,4.9209812554246,0.0166645838983125,4.88831927116656,4.95364323968264,0.999865475284405,23,"p06","s14","05M","#FDE725FF","#FAC62DFF","sample","B48",32315,6,14,"6 14",6,14,21
