"","Fecha","Periodo","Transecto","Hora","Sitio","Planta","Polinizador","capturado.","Codigo.captura","Código.confirmado.","Flor.marcada.","Observaciones","X"
"6382","10/07/2023","5","1","11:05","14","Prunella vulgaris","Bombus pascuorum","si","","","no","RNA, x3 visitas, mismo indi",""
"6383","10/07/2023","5","1","11:05","14","Prunella vulgaris","Bombylius sp.","no","","","no","",""
"6384","10/07/2023","5","1","11:05","14","Ranunculus sp.","Anthophila sp.","si","51403","si","no","x2 visitas, mismo indi, abejita lasioglossum pequeña rayas grises leves abdomen",""
"6385","10/07/2023","5","1","11:05","14","Ranunculus sp.","Anthophila sp.","si","51403","si","no","x2 visitas, mismo indi, abejita lasioglossum pequeña rayas grises leves abdomen",""
"6386","10/07/2023","5","1","11:05","14","Bellis perennis","Sphaerophoria scripta","si","51404","si","no","abdomen final en ""punta""",""
"6387","10/07/2023","5","1","11:05","14","Sedum anglicum","Eupeodes cf. corollae","no","","","si","x5 visitas, indi distintos, Eupeodes que rayas no tocan",""
"6388","10/07/2023","5","1","11:05","14","Cerastium fontanum","Bombylius sp.","si","51405","si","no","Bombilido abdomen marrón claro foval(?)",""
"6389","10/07/2023","5","1","11:05","14","Plantago lanceolata","Apis mellifera","no","","","no","x6 visitas, mismo indi",""
"6390","10/07/2023","5","1","11:05","14","Plantago lanceolata","Apis mellifera","no","","","no","x6 visitas, mismo indi",""
"6391","10/07/2023","5","1","11:05","14","Plantago lanceolata","Apis mellifera","no","","","no","x6 visitas, mismo indi",""
"6392","10/07/2023","5","1","11:05","14","Plantago lanceolata","Apis mellifera","no","","","no","x6 visitas, mismo indi",""
"6393","10/07/2023","5","1","11:05","14","Plantago lanceolata","Apis mellifera","no","","","no","x6 visitas, mismo indi",""
"6394","10/07/2023","5","1","11:05","14","Plantago lanceolata","Apis mellifera","no","","","no","x6 visitas, mismo indi",""
"6395","10/07/2023","5","1","11:05","14","Taraxacum officinale","Diptera sp.","no","","","no","escapose",""
"6396","10/07/2023","5","1","11:05","14","Prunella vulgaris","Bombylius sp.","no","*=51405","","no","x3 visitas, mismo indi",""
"6397","10/07/2023","5","1","11:05","14","Prunella vulgaris","Bombylius sp.","no","*=51405","","no","x3 visitas, mismo indi",""
"6398","10/07/2023","5","1","11:05","14","Prunella vulgaris","Bombylius sp.","no","*=51405","","no","x3 visitas, mismo indi",""
"6399","10/07/2023","5","1","11:05","14","Geranium molle","Bombylius sp.","no","*=51405","","no","",""
"6400","10/07/2023","5","1","11:05","14","Prunella vulgaris","Bombylius sp.","no","*=51405","","no","x3 visitas, mismo indi",""
"6401","10/07/2023","5","1","11:05","14","Prunella vulgaris","Bombylius sp.","no","*=51405","","no","x3 visitas, mismo indi",""
"6402","10/07/2023","5","1","11:05","14","Prunella vulgaris","Bombylius sp.","no","*=51405","","no","x3 visitas, mismo indi",""
"6403","10/07/2023","5","1","11:05","14","Bellis perennis","Sphaerophoria scripta","si","51406","si","no","x3 visitas, indi distintos",""
"6404","10/07/2023","5","1","11:05","14","Bellis perennis","Sphaerophoria scripta","no","*=51406","","no","x3 visitas, indi distintos",""
"6405","10/07/2023","5","1","11:05","14","Bellis perennis","Sphaerophoria scripta","no","*=51406","","no","x3 visitas, indi distintos",""
"6406","10/07/2023","5","1","11:05","14","Bellis perennis","Sphaerophoria scripta","no","*=51404","","no","x2 visitas, indi distintos",""
"6407","10/07/2023","5","1","11:05","14","Bellis perennis","Sphaerophoria scripta","no","*=51404","","no","x2 visitas, indi distintos",""
"6408","10/07/2023","5","1","11:05","14","Bellis perennis","Diptera sp.","si","51407","si","","mosca marco claro grisaceo con base de las alas naranja",""
"6409","10/07/2023","5","1","11:05","14","Sedum album","Eupeodes cf. corollae","no","","","no","Sedum sp. 3",""
"6410","10/07/2023","5","1","11:05","14","Sedum album","Sphaerophoria scripta","no","*=51404","","si","x3 visitas, indi distintos, Sedum sp. 3",""
"6411","10/07/2023","5","1","11:05","14","Sedum album","Sphaerophoria scripta","no","*=51404","","no","x3 visitas, indi distintos, Sedum sp. 3",""
"6412","10/07/2023","5","1","11:05","14","Sedum album","Sphaerophoria scripta","no","*=51404","","no","x3 visitas, indi distintos, Sedum sp. 3",""
"6413","10/07/2023","5","1","11:05","14","Prunella vulgaris","Bombylius sp.","no","*=51405","","no","x2 visitas, mismo indi",""
"6414","10/07/2023","5","1","11:05","14","Prunella vulgaris","Bombus pascuorum","no","","","no","RNA, x2 visitas, mismo indi",""
"6415","10/07/2023","5","1","11:05","14","Prunella vulgaris","Bombus pascuorum","no","","","no","RNA, x2 visitas, mismo indi",""
"6416","10/07/2023","5","2","13:30","14","Taraxacum officinale","Sphaerophoria scripta","no","","","no","",""
"6417","10/07/2023","5","2","13:30","14","Taraxacum officinale","Sphaerophoria scripta","no","*=51406","","no","",""
"6418","10/07/2023","5","2","13:30","14","Cerastium fontanum","Sphaerophoria scripta","no","*=51406","","no","",""
"6419","10/07/2023","5","2","13:30","14","Galium aparine","Diptera sp.","no","","","no","",""
"6420","10/07/2023","5","2","13:30","14","Bellis perennis","Diptera sp.","no","","","no","",""
"6421","10/07/2023","5","2","13:30","14","Bellis perennis","Sphaerophoria scripta","no","*=51404","","no","x3 visitas, indi distintos",""
"6422","10/07/2023","5","2","13:30","14","Bellis perennis","Sphaerophoria scripta","no","*=51404","","no","x3 visitas, indi distintos",""
"6423","10/07/2023","5","2","13:30","14","Bellis perennis","Sphaerophoria scripta","no","*=51404","","no","x3 visitas, indi distintos",""
"6424","10/07/2023","5","2","13:30","14","Bellis perennis","Diptera sp.","no","","","no","Mosca punta alas negra",""
"6425","10/07/2023","5","2","13:30","14","Bellis perennis","Diptera sp.","si","51408","","no","XS, con parasito rojo",""
"6426","10/07/2023","5","2","13:30","14","Lotus corniculatus","Lasioglossum sp.","no","","","no","",""
"6427","10/07/2023","5","2","13:30","14","Hypochaeris radicata","Lasioglossum sp.","no","","","no","",""
"6428","10/07/2023","5","2","13:30","14","Bellis perennis","Sphaerophoria scripta","no","","","no","",""
"6429","10/07/2023","5","2","13:30","14","Prunella vulgaris","Bombylius sp.","no","","","no","x2 visitas, mismo indi",""
"6430","10/07/2023","5","2","13:30","14","Prunella vulgaris","Bombylius sp.","no","","","no","x2 visitas, mismo indi",""
"6431","10/07/2023","5","2","13:30","14","Prunella vulgaris","Bombylius sp.","no","","","no","x2 visitas, indi distintos",""
"6432","10/07/2023","5","2","13:30","14","Prunella vulgaris","Bombylius sp.","no","","","no","x2 visitas, indi distintos",""
"6433","10/07/2023","5","2","13:30","14","Ranunculus tuberosus","Diptera sp.","no","*=51412","","no","mosca, S, alas sepavadas ",""
"6434","10/07/2023","5","2","13:30","14","Geranium robertianum","Andrena sp.","si","51409","si","no","",""
"6435","10/07/2023","5","2","13:30","14","Bellis perennis","Andrena sp.","no","*=51409","","no","",""
"6436","10/07/2023","5","2","13:30","14","Bellis perennis","Lucilia sp.","no","","","no","x6 visitas, indi distintos",""
"6437","10/07/2023","5","2","13:30","14","Bellis perennis","Lucilia sp.","no","","","no","x6 visitas, indi distintos",""
"6438","10/07/2023","5","2","13:30","14","Bellis perennis","Lucilia sp.","no","","","no","x6 visitas, indi distintos",""
"6439","10/07/2023","5","2","13:30","14","Bellis perennis","Lucilia sp.","no","","","no","x6 visitas, indi distintos",""
"6440","10/07/2023","5","2","13:30","14","Bellis perennis","Lucilia sp.","no","","","no","x6 visitas, indi distintos",""
"6441","10/07/2023","5","2","13:30","14","Bellis perennis","Lucilia sp.","no","","","no","x6 visitas, indi distintos",""
"6442","10/07/2023","5","2","13:30","14","Bellis perennis","Diptera sp.","no","","","no","M, normalucha(?)",""
"6443","10/07/2023","5","2","13:30","14","Geranium robertianum","Bombylius sp.","no","","","no","x3 visitas, mismo indi",""
"6444","10/07/2023","5","2","13:30","14","Geranium robertianum","Bombylius sp.","no","","","no","x3 visitas, mismo indi",""
"6445","10/07/2023","5","2","13:30","14","Geranium robertianum","Bombylius sp.","no","","","no","x3 visitas, mismo indi",""
"6446","10/07/2023","5","2","13:30","14","Geranium robertianum","Eupeodes cf. corollae","no","","","no","",""
"6447","10/07/2023","5","2","13:30","14","Bellis perennis","Eupeodes cf. corollae","no","","","no","",""
"6448","10/07/2023","5","2","13:30","14","Cerastium fontanum","Eupeodes cf. corollae","no","","","no","",""
"6449","10/07/2023","5","2","13:30","14","Hypochaeris radicata","Micrandrena sp.","si","51410","si","no","",""
"6450","10/07/2023","5","2","13:30","14","Medicago lupulina","Micrandrena sp.","no","*=51410","","no","",""
"6451","10/07/2023","5","2","13:30","14","Lotus corniculatus","Apis mellifera","no","","","no","x2 visitas, mismo indi",""
"6452","10/07/2023","5","2","13:30","14","Lotus corniculatus","Apis mellifera","no","","","no","x2 visitas, mismo indi",""
"6453","10/07/2023","5","2","13:30","14","Ranunculus repens","Eupeodes sp.","si","51411","si","no","",""
"6454","10/07/2023","5","2","13:30","14","Bellis perennis","Eupeodes sp.","no","","","no","naranja",""
"6455","10/07/2023","5","2","13:30","14","Trifolium repens","Apis mellifera","no","","","no","x10 visitas, mismo indi",""
"6456","10/07/2023","5","2","13:30","14","Trifolium repens","Apis mellifera","no","","","no","x10 visitas, mismo indi",""
"6457","10/07/2023","5","2","13:30","14","Trifolium repens","Apis mellifera","no","","","no","x10 visitas, mismo indi",""
"6458","10/07/2023","5","2","13:30","14","Trifolium repens","Apis mellifera","no","","","no","x10 visitas, mismo indi",""
"6459","10/07/2023","5","2","13:30","14","Trifolium repens","Apis mellifera","no","","","no","x10 visitas, mismo indi",""
"6460","10/07/2023","5","2","13:30","14","Trifolium repens","Apis mellifera","no","","","no","x10 visitas, mismo indi",""
"6461","10/07/2023","5","2","13:30","14","Trifolium repens","Apis mellifera","no","","","no","x10 visitas, mismo indi",""
"6462","10/07/2023","5","2","13:30","14","Trifolium repens","Apis mellifera","no","","","no","x10 visitas, mismo indi",""
"6463","10/07/2023","5","2","13:30","14","Trifolium repens","Apis mellifera","no","","","no","x10 visitas, mismo indi",""
"6464","10/07/2023","5","2","13:30","14","Trifolium repens","Apis mellifera","no","","","no","x10 visitas, mismo indi",""
"6465","10/07/2023","5","2","13:30","14","Bellis perennis","Coleoptera sp.","no","","","no","S, (cubo gerdo en planta sp??)",""
"6466","10/07/2023","5","2","13:30","14","Bellis perennis","Eristalis cf. tenax","no","","","no","",""
"6467","10/07/2023","5","2","13:30","14","Bellis perennis","Diptera sp.","si","51412","si","no","alas separadas",""
"6468","10/07/2023","5","2","13:30","14","Bellis perennis","Eupeodes sp.","no","*=51411","","no","x5 visitas, indi distintos",""
"6469","10/07/2023","5","2","13:30","14","Bellis perennis","Eupeodes sp.","no","*=51411","","no","x5 visitas, indi distintos",""
"6470","10/07/2023","5","2","13:30","14","Bellis perennis","Eupeodes sp.","no","*=51411","","no","x5 visitas, indi distintos",""
"6471","10/07/2023","5","2","13:30","14","Bellis perennis","Eupeodes sp.","no","*=51411","","no","x5 visitas, indi distintos",""
"6472","10/07/2023","5","2","13:30","14","Bellis perennis","Eupeodes sp.","no","*=51411","","no","x5 visitas, indi distintos",""
"6473","10/07/2023","5","2","13:30","14","Linaria propinqua","Anthophila sp.","no","*=51401","","no","x6 visitas, mismo indi",""
"6474","10/07/2023","5","2","13:30","14","Linaria propinqua","Anthophila sp.","no","*=51401","","no","x6 visitas, mismo indi",""
"6475","10/07/2023","5","2","13:30","14","Linaria propinqua","Anthophila sp.","no","*=51401","","no","x6 visitas, mismo indi",""
"6476","10/07/2023","5","2","13:30","14","Linaria propinqua","Anthophila sp.","no","*=51401","","no","x6 visitas, mismo indi",""
"6477","10/07/2023","5","2","13:30","14","Linaria propinqua","Anthophila sp.","no","*=51401","","no","x6 visitas, mismo indi",""
"6478","10/07/2023","5","2","13:30","14","Linaria propinqua","Anthophila sp.","no","*=51401","","no","x6 visitas, mismo indi",""
"6479","10/07/2023","5","2","13:30","14","Prunella vulgaris","Bombus pascuorum","no","","","no","x2 visitas, mismo indi",""
"6480","10/07/2023","5","2","13:30","14","Prunella vulgaris","Bombus pascuorum","no","","","no","x2 visitas, mismo indi",""
"6481","10/07/2023","5","2","13:30","14","Bellis perennis","Eupeodes sp.","si","51413","","no","x4 visitas, mismo indi, amarilla palido",""
"6482","10/07/2023","5","2","13:30","14","Bellis perennis","Eupeodes sp.","si","51413","si","no","x4 visitas, mismo indi, amarilla palido",""
"6483","10/07/2023","5","2","13:30","14","Bellis perennis","Eupeodes sp.","si","51413","","no","x4 visitas, mismo indi, amarilla palido",""
"6484","10/07/2023","5","2","13:30","14","Bellis perennis","Eupeodes sp.","si","51413","","no","x4 visitas, mismo indi, amarilla palido",""
"6485","10/07/2023","5","2","13:30","14","Bellis perennis","Eupeodes sp.","no","","","no","naranja",""
"6486","10/07/2023","5","2","13:30","14","Cirsium sp.","Gonepteryx sp.","no","","","no","",""
"6487","10/07/2023","5","3","15:30","14","Taraxacum officinale","Syrphidae sp.","no","","","no","",""
"6488","10/07/2023","5","3","15:30","14","Bellis perennis","Eupeodes cf. corollae","no","","","no","",""
"6489","10/07/2023","5","3","15:30","14","Lotus corniculatus","Apis mellifera","no","","","si","x9 visitas, mismo indi 1",""
"6490","10/07/2023","5","3","15:30","14","Lotus corniculatus","Apis mellifera","no","","","no","x9 visitas, mismo indi 1",""
"6491","10/07/2023","5","3","15:30","14","Lotus corniculatus","Apis mellifera","no","","","no","x9 visitas, mismo indi 1",""
"6492","10/07/2023","5","3","15:30","14","Lotus corniculatus","Apis mellifera","no","","","no","x9 visitas, mismo indi 1",""
"6493","10/07/2023","5","3","15:30","14","Lotus corniculatus","Apis mellifera","no","","","no","x9 visitas, mismo indi 1",""
"6494","10/07/2023","5","3","15:30","14","Lotus corniculatus","Apis mellifera","no","","","no","x9 visitas, mismo indi 1",""
"6495","10/07/2023","5","3","15:30","14","Lotus corniculatus","Apis mellifera","no","","","no","x9 visitas, mismo indi 1",""
"6496","10/07/2023","5","3","15:30","14","Lotus corniculatus","Apis mellifera","no","","","no","x9 visitas, mismo indi 1",""
"6497","10/07/2023","5","3","15:30","14","Lotus corniculatus","Apis mellifera","no","","","no","x9 visitas, mismo indi 1",""
"6498","10/07/2023","5","3","15:30","14","Lotus corniculatus","Apis mellifera","no","","","no","x4 visitas, mismo indi 2",""
"6499","10/07/2023","5","3","15:30","14","Lotus corniculatus","Apis mellifera","no","","","no","x4 visitas, mismo indi 2",""
"6500","10/07/2023","5","3","15:30","14","Lotus corniculatus","Apis mellifera","no","","","no","x4 visitas, mismo indi 2",""
"6501","10/07/2023","5","3","15:30","14","Lotus corniculatus","Apis mellifera","no","","","no","x4 visitas, mismo indi 2",""
"6502","10/07/2023","5","3","15:30","14","Potentilla erecta","Diptera sp.","no","","","no","XS",""
"6503","10/07/2023","5","3","15:30","14","Lotus corniculatus","Apis mellifera","no","","","no","x3 visitas, mismo indi 3",""
"6504","10/07/2023","5","3","15:30","14","Lotus corniculatus","Apis mellifera","no","","","no","x3 visitas, mismo indi 3",""
"6505","10/07/2023","5","3","15:30","14","Lotus corniculatus","Apis mellifera","no","","","no","x3 visitas, mismo indi 3",""
"6506","10/07/2023","5","3","15:30","14","Bellis perennis","Sphaerophoria scripta","no","*=51404","","no","x5 visitas, indi distintos",""
"6507","10/07/2023","5","3","15:30","14","Bellis perennis","Sphaerophoria scripta","no","*=51404","","no","x5 visitas, indi distintos",""
"6508","10/07/2023","5","3","15:30","14","Bellis perennis","Sphaerophoria scripta","no","*=51404","","no","x5 visitas, indi distintos",""
"6509","10/07/2023","5","3","15:30","14","Bellis perennis","Sphaerophoria scripta","no","*=51404","","no","x5 visitas, indi distintos",""
"6510","10/07/2023","5","3","15:30","14","Bellis perennis","Sphaerophoria scripta","no","*=51404","","no","x5 visitas, indi distintos",""
"6511","10/07/2023","5","3","15:30","14","Chamaemelum nobile","Hymenoptera sp.","no","","","si","",""
"6512","10/07/2023","5","3","15:30","14","Bellis perennis","Diptera sp.","no","","","no","",""
"6513","10/07/2023","5","3","15:30","14","Trifolium repens","Apis mellifera","no","","","no","x2 visitas, mismo indi",""
"6514","10/07/2023","5","3","15:30","14","Trifolium repens","Apis mellifera","no","","","no","x2 visitas, mismo indi",""
"6515","10/07/2023","5","3","15:30","14","Bellis perennis","Diptera sp.","si","51414","si","no","mosca común",""
"6516","10/07/2023","5","3","15:30","14","Ranunculus repens","Diptera sp.","no","","","no","x2 visitas, indi distintos, negro",""
