	Kingdom	Phylum	Class	Order	Family	Genus	Species
ASV_316	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Sordariales	f__Chaetomiaceae	g__Botryotrichum	s__atrogriseum
ASV_317	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_318	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
ASV_319	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	NA	NA	NA
ASV_320	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_321	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	NA	NA	NA
ASV_322	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Hypocreaceae	g__Hypomyces	s__rosellus
ASV_323	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_324	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_325	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_326	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_327	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_328	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
ASV_329	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Amphisphaeriales	f__Apiosporaceae	g__Apiospora	s__kogelbergensis
ASV_330	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
ASV_331	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
ASV_332	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_333	k__Fungi	p__Ascomycota	c__Taphrinomycetes	o__Taphrinales	f__Taphrinaceae	g__Taphrina	s__carpini
ASV_334	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
ASV_335	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_336	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Cantharellales	f__Botryobasidiaceae	g__Botryobasidium	s__conspersum
ASV_337	k__Fungi	p__Mortierellomycota	c__Mortierellomycetes	o__Mortierellales	f__Mortierellaceae	g__Mortierella	s__basiparvispora
ASV_338	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
ASV_339	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
ASV_340	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_341	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_342	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_343	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_344	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_345	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_346	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_347	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
ASV_348	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_349	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	NA	NA	NA
ASV_350	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_351	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Cordycipitaceae	g__Beauveria	NA
ASV_352	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Myxotrichaceae	g__Oidiodendron	s__echinulatum
ASV_353	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
ASV_354	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_355	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_356	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_357	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_358	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Pleosporaceae	g__Alternaria	s__eureka
ASV_359	k__Fungi	p__Mucoromycota	c__Mucoromycetes	o__Mucorales	f__Mucoraceae	g__Mucor	s__flavus
ASV_360	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
ASV_361	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_362	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_363	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_364	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_365	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	f__Debaryomycetaceae	g__Debaryomycetaceae_gen_Incertae_sedis	NA
ASV_366	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_367	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
ASV_368	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_369	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_370	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_371	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_372	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_373	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_374	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Eurotiales	f__Aspergillaceae	g__Penicillium	s__lividum
ASV_375	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
ASV_376	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Amphisphaeriales	f__Apiosporaceae	g__Arthrinium	s__koreanum
ASV_377	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_378	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	NA	NA	NA
ASV_379	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_380	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
ASV_381	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Dothideales	f__Saccotheciaceae	g__Aureobasidium	s__pullulans
ASV_382	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
ASV_383	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_384	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_385	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
ASV_386	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_387	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_388	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_389	k__Fungi	p__Basidiomycota	c__Microbotryomycetes	o__Microbotryomycetes_ord_Incertae_sedis	f__Microbotryomycetes_fam_Incertae_sedis	g__Curvibasidium	s__cygneicollum
ASV_390	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_391	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
ASV_392	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_393	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_394	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_395	k__Fungi	p__Basidiomycota	c__Tremellomycetes	o__Filobasidiales	f__Filobasidiaceae	g__Naganishia	s__vishniacii
ASV_396	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_397	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_398	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_399	k__Fungi	p__Basidiomycota	c__Tremellomycetes	o__Holtermanniales	f__Holtermanniaceae	g__Holtermannia	s__saccardoi
ASV_400	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_401	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_402	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_403	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_404	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Xylariales	f__Xylariaceae	g__Xylaria	s__schimicola
ASV_405	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_406	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Xylariales	f__Xylariaceae	g__Xylaria	s__schimicola
ASV_407	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_408	k__Fungi	p__Mortierellomycota	c__Mortierellomycetes	o__Mortierellales	f__Mortierellaceae	g__Entomortierella	s__parvispora
ASV_409	k__Fungi	p__Chytridiomycota	c__Spizellomycetes	o__Spizellomycetales	f__Spizellomycetales_fam_Incertae_sedis	g__Spizellomycetales_gen_Incertae_sedis	NA
ASV_410	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
ASV_411	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_412	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_413	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_414	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_415	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_416	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Myxotrichaceae	g__Oidiodendron	s__truncatum
ASV_417	k__Fungi	p__Basidiomycota	c__Malasseziomycetes	o__Malasseziales	f__Malasseziaceae	g__Malassezia	s__restricta
ASV_418	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Microascales	f__Microascaceae	g__Gamsia	s__simplex
ASV_419	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_420	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_421	k__Fungi	p__Basidiomycota	c__Tremellomycetes	o__Tremellales	f__Rhynchogastremaceae	g__Papiliotrema	s__fonsecae
ASV_422	k__Fungi	p__Basidiomycota	c__Tremellomycetes	o__Cystofilobasidiales	f__Mrakiaceae	g__Mrakia	s__hoshinonis
ASV_423	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_424	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_425	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_426	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
ASV_427	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_428	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_429	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
ASV_430	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	NA	NA	NA
ASV_431	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
ASV_432	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	NA	NA	NA
ASV_433	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_434	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_435	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Thelebolales	f__Pseudeurotiaceae	g__Pseudogymnoascus	NA
ASV_436	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	NA	NA	NA
ASV_437	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
ASV_438	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_439	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
ASV_440	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	NA	NA	NA
ASV_441	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	NA	NA	NA
ASV_442	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
ASV_443	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Pleurotaceae	g__Pleurotus	s__purpureo-olivaceus
ASV_444	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_445	k__Fungi	p__Mucoromycota	c__Mucoromycetes	o__Mucorales	f__Mucoraceae	g__Mucor	s__flavus
ASV_446	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Myxotrichaceae	g__Oidiodendron	NA
ASV_447	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_448	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_449	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_450	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	NA	NA	NA
ASV_451	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_452	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
ASV_453	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_454	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_455	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_456	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_457	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	NA	NA	NA
ASV_458	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_459	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_460	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	NA	NA	NA
ASV_461	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_462	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
ASV_463	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
ASV_464	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_465	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_466	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Sordariales	f__Chaetomiaceae	g__Acrophialophora	s__levis
ASV_467	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
ASV_468	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_469	k__Fungi	p__Mucoromycota	c__Mucoromycetes	o__Mucorales	f__Mucoraceae	g__Mucor	s__hiemalis
ASV_470	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_471	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Myxotrichaceae	g__Oidiodendron	NA
ASV_472	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_473	k__Fungi	p__Basidiomycota	c__Microbotryomycetes	o__Microbotryales	f__Microbotryaceae	g__Microbotryum	s__silenes-saxifragae
ASV_474	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_475	k__Fungi	p__Mortierellomycota	c__Mortierellomycetes	o__Mortierellales	f__Mortierellaceae	g__Mortierella	s__bisporalis
ASV_476	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_477	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_478	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_479	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_480	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_481	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_482	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_483	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_484	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_485	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_486	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_487	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_488	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
ASV_489	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
ASV_490	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Pleosporaceae	g__Alternaria	s__infectoria
ASV_491	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Myxotrichaceae	g__Oidiodendron	NA
ASV_492	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_493	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	NA	NA	NA
ASV_494	k__Fungi	p__Basidiomycota	c__Tremellomycetes	o__Cystofilobasidiales	f__Cystofilobasidiaceae	g__Cystofilobasidium	s__infirmominiatum
ASV_495	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Onygenales	f__Arthrodermataceae	g__Arthroderma	s__redellii
ASV_496	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Sordariales	f__Chaetomiaceae	g__Humicola	NA
ASV_497	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Chaetosphaeriales	f__Chaetosphaeriaceae	g__Chaetosphaeria	NA
ASV_498	k__Fungi	p__Ascomycota	c__Arthoniomycetes	o__Lichenostigmatales	f__Phaeococcomycetaceae	g__Phaeococcomyces	s__mexicanus
ASV_499	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_500	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
ASV_501	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	NA	NA	NA
ASV_502	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Myxotrichaceae	g__Oidiodendron	NA
ASV_503	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	NA	NA	NA
ASV_504	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	NA	NA	NA
ASV_505	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_506	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_507	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_508	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_509	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
ASV_510	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_511	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_512	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Periconiaceae	g__Periconia	NA
ASV_513	k__Fungi	p__Ascomycota	c__Leotiomycetes	NA	NA	NA	NA
ASV_514	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_515	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_516	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Leptodontidiaceae	NA	NA
ASV_517	k__Fungi	p__Mortierellomycota	c__Mortierellomycetes	o__Mortierellales	f__Mortierellaceae	g__Entomortierella	s__parvispora
ASV_518	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Didymellaceae	g__Didymella	NA
ASV_519	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
ASV_520	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_521	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Eurotiales	f__Aspergillaceae	g__Aspergillus	s__viridicatenatus
ASV_522	k__Fungi	p__Basidiomycota	c__Microbotryomycetes	o__Sporidiobolales	f__Sporidiobolaceae	g__Sporobolomyces	s__roseus
ASV_523	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_524	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_525	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_526	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_527	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Phaeosphaeriaceae	g__Septoriella	s__hirta
ASV_528	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Didymellaceae	g__Xenodidymella	NA
ASV_529	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_530	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_531	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_532	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_533	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_534	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_535	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Sarocladiaceae	g__Sarocladium	s__spirale
ASV_536	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_537	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_538	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_539	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
ASV_540	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
ASV_541	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Cladosporiales	f__Cladosporiaceae	g__Cladosporium	s__herbarum
ASV_542	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_543	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_544	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
ASV_545	k__Fungi	p__Ascomycota	c__Dothideomycetes	NA	NA	NA	NA
ASV_546	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	NA	NA	NA
ASV_547	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	NA	NA	NA
ASV_548	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_549	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Mycosphaerellales	f__Extremaceae	g__Petrophila	s__incerta
ASV_550	k__Fungi	p__Chytridiomycota	c__Spizellomycetes	o__Spizellomycetales	f__Spizellomycetales_fam_Incertae_sedis	g__Spizellomycetales_gen_Incertae_sedis	NA
ASV_551	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_552	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Helotiaceae	NA	NA
ASV_553	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_554	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_555	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Eurotiales	f__Aspergillaceae	g__Penicillium	s__coprobium
ASV_556	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_557	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_558	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_559	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_560	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Phaeosphaeriaceae	g__Phaeosphaeria	NA
ASV_561	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	NA	NA	NA
ASV_562	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_563	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
ASV_564	k__Fungi	p__Basidiomycota	c__Ustilaginomycetes	o__Ustilaginales	f__Anthracoideaceae	g__Farysia	s__acheniorum
ASV_565	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	NA	NA	NA
ASV_566	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	NA	NA	NA
ASV_567	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_568	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_569	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	NA	NA	NA
ASV_570	k__Fungi	p__Basidiomycota	c__Malasseziomycetes	o__Malasseziales	f__Malasseziaceae	g__Malassezia	s__restricta
ASV_571	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
ASV_572	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
ASV_573	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_574	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_575	k__Fungi	p__Ascomycota	c__Pezizomycotina_cls_Incertae_sedis	o__Pezizomycotina_ord_Incertae_sedis	f__Pezizomycotina_fam_Incertae_sedis	g__Arcuadendron	s__triangulare
ASV_576	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_577	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Sordariales	f__Chaetomiaceae	NA	NA
ASV_578	k__Fungi	p__Ascomycota	c__Dothideomycetes	NA	NA	NA	NA
ASV_579	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
ASV_580	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_581	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
ASV_582	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
ASV_583	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_584	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_585	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
ASV_586	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_587	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Eurotiales	f__Aspergillaceae	g__Penicillium	s__aquadulcis
ASV_588	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_589	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_590	k__Fungi	p__Ascomycota	c__Taphrinomycetes	o__Taphrinales	f__Taphrinaceae	g__Taphrina	NA
ASV_591	k__Fungi	p__Ascomycota	c__Dothideomycetes	NA	NA	NA	NA
ASV_592	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_593	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Thelebolales	f__Thelebolaceae	g__Antarctomyces	s__pellizariae
ASV_594	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	NA	NA	NA
ASV_595	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_596	k__Fungi	p__Basidiomycota	c__Tremellomycetes	o__Tremellales	f__Bulleribasidiaceae	g__Dioszegia	s__crocea
ASV_597	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_598	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
ASV_599	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
ASV_600	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_601	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_602	k__Fungi	p__Ascomycota	c__Pezizomycotina_cls_Incertae_sedis	o__Pezizomycotina_ord_Incertae_sedis	f__Pezizomycotina_fam_Incertae_sedis	g__Mycosylva	s__setosa
ASV_603	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_604	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_605	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_606	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_607	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_608	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
ASV_609	k__Fungi	p__Ascomycota	c__Pezizomycotina_cls_Incertae_sedis	o__Pezizomycotina_ord_Incertae_sedis	f__Pezizomycotina_fam_Incertae_sedis	g__Mycosylva	s__setosa
ASV_610	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_611	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_612	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
ASV_613	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Onygenales	f__Gymnoascaceae	g__Arachniotus	s__hebridensis
ASV_614	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Sordariales	NA	NA	NA
ASV_615	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_616	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
ASV_617	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_618	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Eurotiales	f__Aspergillaceae	g__Penicillium	s__burgense
ASV_619	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_620	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_621	k__Fungi	p__Mortierellomycota	c__Mortierellomycetes	o__Mortierellales	f__Mortierellaceae	g__Mortierella	s__turficola
ASV_622	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_623	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_624	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
ASV_625	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Onygenales	f__Onygenaceae	g__Chrysosporium	s__undulatum
ASV_626	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_627	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	NA	NA	NA
ASV_628	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
ASV_629	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Glomerellales	f__Plectosphaerellaceae	g__Verticillium	s__albo-atrum
ASV_630	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_631	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
ASV_632	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_633	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_634	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_635	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_636	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_637	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Amphisphaeriales	f__Sporocadaceae	g__Pestalotiopsis	s__spathulata
